image_id,image_path,label_path,dataset_name,task,split,label_exists
ad2c56d201d226e4,datasets\raw\face_detection\images\train\ad2c56d201d226e4.jpg,datasets\raw\face_detection\labels\train\ad2c56d201d226e4.txt,face_detection,face_detection,train,True
ad31e6dbd532c084,datasets\raw\face_detection\images\train\ad31e6dbd532c084.jpg,datasets\raw\face_detection\labels\train\ad31e6dbd532c084.txt,face_detection,face_detection,train,True
ad321024a2bf5b05,datasets\raw\face_detection\images\train\ad321024a2bf5b05.jpg,datasets\raw\face_detection\labels\train\ad321024a2bf5b05.txt,face_detection,face_detection,train,True
ad328ab7231c4c90,datasets\raw\face_detection\images\train\ad328ab7231c4c90.jpg,datasets\raw\face_detection\labels\train\ad328ab7231c4c90.txt,face_detection,face_detection,train,True
ad383ed32d273f41,datasets\raw\face_detection\images\train\ad383ed32d273f41.jpg,datasets\raw\face_detection\labels\train\ad383ed32d273f41.txt,face_detection,face_detection,train,True
ad3ff1a636bc0a2d,datasets\raw\face_detection\images\train\ad3ff1a636bc0a2d.jpg,datasets\raw\face_detection\labels\train\ad3ff1a636bc0a2d.txt,face_detection,face_detection,train,True
ad406b5e1dad4b2a,datasets\raw\face_detection\images\train\ad406b5e1dad4b2a.jpg,datasets\raw\face_detection\labels\train\ad406b5e1dad4b2a.txt,face_detection,face_detection,train,True
ad42bdbcca3a2fbb,datasets\raw\face_detection\images\train\ad42bdbcca3a2fbb.jpg,datasets\raw\face_detection\labels\train\ad42bdbcca3a2fbb.txt,face_detection,face_detection,train,True
ad4475e89360f7ad,datasets\raw\face_detection\images\train\ad4475e89360f7ad.jpg,datasets\raw\face_detection\labels\train\ad4475e89360f7ad.txt,face_detection,face_detection,train,True
ad47c6483b16e74c,datasets\raw\face_detection\images\train\ad47c6483b16e74c.jpg,datasets\raw\face_detection\labels\train\ad47c6483b16e74c.txt,face_detection,face_detection,train,True
ad4ccc1ea1a91bb4,datasets\raw\face_detection\images\train\ad4ccc1ea1a91bb4.jpg,datasets\raw\face_detection\labels\train\ad4ccc1ea1a91bb4.txt,face_detection,face_detection,train,True
ad52bced41414bce,datasets\raw\face_detection\images\train\ad52bced41414bce.jpg,datasets\raw\face_detection\labels\train\ad52bced41414bce.txt,face_detection,face_detection,train,True
ad5f7b70fdeb2007,datasets\raw\face_detection\images\train\ad5f7b70fdeb2007.jpg,datasets\raw\face_detection\labels\train\ad5f7b70fdeb2007.txt,face_detection,face_detection,train,True
ad68b63be24b7051,datasets\raw\face_detection\images\train\ad68b63be24b7051.jpg,datasets\raw\face_detection\labels\train\ad68b63be24b7051.txt,face_detection,face_detection,train,True
ad6b7744fb5a751f,datasets\raw\face_detection\images\train\ad6b7744fb5a751f.jpg,datasets\raw\face_detection\labels\train\ad6b7744fb5a751f.txt,face_detection,face_detection,train,True
ad6b9f72af2b3cbf,datasets\raw\face_detection\images\train\ad6b9f72af2b3cbf.jpg,datasets\raw\face_detection\labels\train\ad6b9f72af2b3cbf.txt,face_detection,face_detection,train,True
ad6c2b80b88673a8,datasets\raw\face_detection\images\train\ad6c2b80b88673a8.jpg,datasets\raw\face_detection\labels\train\ad6c2b80b88673a8.txt,face_detection,face_detection,train,True
ad6c6b91b7efdd69,datasets\raw\face_detection\images\train\ad6c6b91b7efdd69.jpg,datasets\raw\face_detection\labels\train\ad6c6b91b7efdd69.txt,face_detection,face_detection,train,True
ad6cc608da89a3f6,datasets\raw\face_detection\images\train\ad6cc608da89a3f6.jpg,datasets\raw\face_detection\labels\train\ad6cc608da89a3f6.txt,face_detection,face_detection,train,True
ad6d663452aab93c,datasets\raw\face_detection\images\train\ad6d663452aab93c.jpg,datasets\raw\face_detection\labels\train\ad6d663452aab93c.txt,face_detection,face_detection,train,True
ad84d90d76cca366,datasets\raw\face_detection\images\train\ad84d90d76cca366.jpg,datasets\raw\face_detection\labels\train\ad84d90d76cca366.txt,face_detection,face_detection,train,True
ad8944790ed2d645,datasets\raw\face_detection\images\train\ad8944790ed2d645.jpg,datasets\raw\face_detection\labels\train\ad8944790ed2d645.txt,face_detection,face_detection,train,True
ad8da4e6782e816a,datasets\raw\face_detection\images\train\ad8da4e6782e816a.jpg,datasets\raw\face_detection\labels\train\ad8da4e6782e816a.txt,face_detection,face_detection,train,True
ad909eff2ed520f1,datasets\raw\face_detection\images\train\ad909eff2ed520f1.jpg,datasets\raw\face_detection\labels\train\ad909eff2ed520f1.txt,face_detection,face_detection,train,True
ad9a0b2e87978cd1,datasets\raw\face_detection\images\train\ad9a0b2e87978cd1.jpg,datasets\raw\face_detection\labels\train\ad9a0b2e87978cd1.txt,face_detection,face_detection,train,True
ad9c53d643e4209f,datasets\raw\face_detection\images\train\ad9c53d643e4209f.jpg,datasets\raw\face_detection\labels\train\ad9c53d643e4209f.txt,face_detection,face_detection,train,True
adabe522befdd7f4,datasets\raw\face_detection\images\train\adabe522befdd7f4.jpg,datasets\raw\face_detection\labels\train\adabe522befdd7f4.txt,face_detection,face_detection,train,True
adac295e31bd3738,datasets\raw\face_detection\images\train\adac295e31bd3738.jpg,datasets\raw\face_detection\labels\train\adac295e31bd3738.txt,face_detection,face_detection,train,True
adadba639c81c305,datasets\raw\face_detection\images\train\adadba639c81c305.jpg,datasets\raw\face_detection\labels\train\adadba639c81c305.txt,face_detection,face_detection,train,True
adb8b021677f34fd,datasets\raw\face_detection\images\train\adb8b021677f34fd.jpg,datasets\raw\face_detection\labels\train\adb8b021677f34fd.txt,face_detection,face_detection,train,True
adb97662e5390deb,datasets\raw\face_detection\images\train\adb97662e5390deb.jpg,datasets\raw\face_detection\labels\train\adb97662e5390deb.txt,face_detection,face_detection,train,True
adba512f5200decb,datasets\raw\face_detection\images\train\adba512f5200decb.jpg,datasets\raw\face_detection\labels\train\adba512f5200decb.txt,face_detection,face_detection,train,True
adbb8449a8c866ab,datasets\raw\face_detection\images\train\adbb8449a8c866ab.jpg,datasets\raw\face_detection\labels\train\adbb8449a8c866ab.txt,face_detection,face_detection,train,True
adbd367016eaf9ab,datasets\raw\face_detection\images\train\adbd367016eaf9ab.jpg,datasets\raw\face_detection\labels\train\adbd367016eaf9ab.txt,face_detection,face_detection,train,True
adbdaeee4286fb96,datasets\raw\face_detection\images\train\adbdaeee4286fb96.jpg,datasets\raw\face_detection\labels\train\adbdaeee4286fb96.txt,face_detection,face_detection,train,True
adbe65a22eb50950,datasets\raw\face_detection\images\train\adbe65a22eb50950.jpg,datasets\raw\face_detection\labels\train\adbe65a22eb50950.txt,face_detection,face_detection,train,True
adc15a2d75323596,datasets\raw\face_detection\images\train\adc15a2d75323596.jpg,datasets\raw\face_detection\labels\train\adc15a2d75323596.txt,face_detection,face_detection,train,True
addff92302ec6cf2,datasets\raw\face_detection\images\train\addff92302ec6cf2.jpg,datasets\raw\face_detection\labels\train\addff92302ec6cf2.txt,face_detection,face_detection,train,True
adedb40cbb25de95,datasets\raw\face_detection\images\train\adedb40cbb25de95.jpg,datasets\raw\face_detection\labels\train\adedb40cbb25de95.txt,face_detection,face_detection,train,True
adef248173fd863a,datasets\raw\face_detection\images\train\adef248173fd863a.jpg,datasets\raw\face_detection\labels\train\adef248173fd863a.txt,face_detection,face_detection,train,True
adf1feed6601668e,datasets\raw\face_detection\images\train\adf1feed6601668e.jpg,datasets\raw\face_detection\labels\train\adf1feed6601668e.txt,face_detection,face_detection,train,True
adf3ef51ec3e4536,datasets\raw\face_detection\images\train\adf3ef51ec3e4536.jpg,datasets\raw\face_detection\labels\train\adf3ef51ec3e4536.txt,face_detection,face_detection,train,True
adfc7f6718069dd9,datasets\raw\face_detection\images\train\adfc7f6718069dd9.jpg,datasets\raw\face_detection\labels\train\adfc7f6718069dd9.txt,face_detection,face_detection,train,True
ae008a0ffa610065,datasets\raw\face_detection\images\train\ae008a0ffa610065.jpg,datasets\raw\face_detection\labels\train\ae008a0ffa610065.txt,face_detection,face_detection,train,True
ae01ce9b998bacc5,datasets\raw\face_detection\images\train\ae01ce9b998bacc5.jpg,datasets\raw\face_detection\labels\train\ae01ce9b998bacc5.txt,face_detection,face_detection,train,True
ae04f93bf57521ca,datasets\raw\face_detection\images\train\ae04f93bf57521ca.jpg,datasets\raw\face_detection\labels\train\ae04f93bf57521ca.txt,face_detection,face_detection,train,True
ae0e5a1475b76445,datasets\raw\face_detection\images\train\ae0e5a1475b76445.jpg,datasets\raw\face_detection\labels\train\ae0e5a1475b76445.txt,face_detection,face_detection,train,True
ae0f95c2edd6daad,datasets\raw\face_detection\images\train\ae0f95c2edd6daad.jpg,datasets\raw\face_detection\labels\train\ae0f95c2edd6daad.txt,face_detection,face_detection,train,True
ae124b25d92b910a,datasets\raw\face_detection\images\train\ae124b25d92b910a.jpg,datasets\raw\face_detection\labels\train\ae124b25d92b910a.txt,face_detection,face_detection,train,True
ae14e1df5d48f7a4,datasets\raw\face_detection\images\train\ae14e1df5d48f7a4.jpg,datasets\raw\face_detection\labels\train\ae14e1df5d48f7a4.txt,face_detection,face_detection,train,True
ae18bc75b2d9d396,datasets\raw\face_detection\images\train\ae18bc75b2d9d396.jpg,datasets\raw\face_detection\labels\train\ae18bc75b2d9d396.txt,face_detection,face_detection,train,True
ae1d82c736d12379,datasets\raw\face_detection\images\train\ae1d82c736d12379.jpg,datasets\raw\face_detection\labels\train\ae1d82c736d12379.txt,face_detection,face_detection,train,True
ae1da755f48751f1,datasets\raw\face_detection\images\train\ae1da755f48751f1.jpg,datasets\raw\face_detection\labels\train\ae1da755f48751f1.txt,face_detection,face_detection,train,True
ae261d9b973b5aa9,datasets\raw\face_detection\images\train\ae261d9b973b5aa9.jpg,datasets\raw\face_detection\labels\train\ae261d9b973b5aa9.txt,face_detection,face_detection,train,True
ae310266897ccbfb,datasets\raw\face_detection\images\train\ae310266897ccbfb.jpg,datasets\raw\face_detection\labels\train\ae310266897ccbfb.txt,face_detection,face_detection,train,True
ae31e48c57b6ac58,datasets\raw\face_detection\images\train\ae31e48c57b6ac58.jpg,datasets\raw\face_detection\labels\train\ae31e48c57b6ac58.txt,face_detection,face_detection,train,True
ae3664f4647e39b4,datasets\raw\face_detection\images\train\ae3664f4647e39b4.jpg,datasets\raw\face_detection\labels\train\ae3664f4647e39b4.txt,face_detection,face_detection,train,True
ae47f1c5cd9a4c12,datasets\raw\face_detection\images\train\ae47f1c5cd9a4c12.jpg,datasets\raw\face_detection\labels\train\ae47f1c5cd9a4c12.txt,face_detection,face_detection,train,True
ae51194831fae71b,datasets\raw\face_detection\images\train\ae51194831fae71b.jpg,datasets\raw\face_detection\labels\train\ae51194831fae71b.txt,face_detection,face_detection,train,True
ae516e55dd9a2433,datasets\raw\face_detection\images\train\ae516e55dd9a2433.jpg,datasets\raw\face_detection\labels\train\ae516e55dd9a2433.txt,face_detection,face_detection,train,True
ae51c2418351f228,datasets\raw\face_detection\images\train\ae51c2418351f228.jpg,datasets\raw\face_detection\labels\train\ae51c2418351f228.txt,face_detection,face_detection,train,True
ae5f5cc0d577ac22,datasets\raw\face_detection\images\train\ae5f5cc0d577ac22.jpg,datasets\raw\face_detection\labels\train\ae5f5cc0d577ac22.txt,face_detection,face_detection,train,True
ae5f80bb299d8a25,datasets\raw\face_detection\images\train\ae5f80bb299d8a25.jpg,datasets\raw\face_detection\labels\train\ae5f80bb299d8a25.txt,face_detection,face_detection,train,True
ae6063dd8264220f,datasets\raw\face_detection\images\train\ae6063dd8264220f.jpg,datasets\raw\face_detection\labels\train\ae6063dd8264220f.txt,face_detection,face_detection,train,True
ae61420b3b0b93af,datasets\raw\face_detection\images\train\ae61420b3b0b93af.jpg,datasets\raw\face_detection\labels\train\ae61420b3b0b93af.txt,face_detection,face_detection,train,True
ae6260882405c92c,datasets\raw\face_detection\images\train\ae6260882405c92c.jpg,datasets\raw\face_detection\labels\train\ae6260882405c92c.txt,face_detection,face_detection,train,True
ae631e088948b7c7,datasets\raw\face_detection\images\train\ae631e088948b7c7.jpg,datasets\raw\face_detection\labels\train\ae631e088948b7c7.txt,face_detection,face_detection,train,True
ae6a2dcb38cde464,datasets\raw\face_detection\images\train\ae6a2dcb38cde464.jpg,datasets\raw\face_detection\labels\train\ae6a2dcb38cde464.txt,face_detection,face_detection,train,True
ae6a83f9f6e1fe8e,datasets\raw\face_detection\images\train\ae6a83f9f6e1fe8e.jpg,datasets\raw\face_detection\labels\train\ae6a83f9f6e1fe8e.txt,face_detection,face_detection,train,True
ae6fff02f4bb32af,datasets\raw\face_detection\images\train\ae6fff02f4bb32af.jpg,datasets\raw\face_detection\labels\train\ae6fff02f4bb32af.txt,face_detection,face_detection,train,True
ae7585f78bbd9446,datasets\raw\face_detection\images\train\ae7585f78bbd9446.jpg,datasets\raw\face_detection\labels\train\ae7585f78bbd9446.txt,face_detection,face_detection,train,True
ae7e74838537af80,datasets\raw\face_detection\images\train\ae7e74838537af80.jpg,datasets\raw\face_detection\labels\train\ae7e74838537af80.txt,face_detection,face_detection,train,True
ae873c8e7724b3f3,datasets\raw\face_detection\images\train\ae873c8e7724b3f3.jpg,datasets\raw\face_detection\labels\train\ae873c8e7724b3f3.txt,face_detection,face_detection,train,True
ae8ca32741ce1e8f,datasets\raw\face_detection\images\train\ae8ca32741ce1e8f.jpg,datasets\raw\face_detection\labels\train\ae8ca32741ce1e8f.txt,face_detection,face_detection,train,True
ae93154e180e149d,datasets\raw\face_detection\images\train\ae93154e180e149d.jpg,datasets\raw\face_detection\labels\train\ae93154e180e149d.txt,face_detection,face_detection,train,True
ae950527367bbdd2,datasets\raw\face_detection\images\train\ae950527367bbdd2.jpg,datasets\raw\face_detection\labels\train\ae950527367bbdd2.txt,face_detection,face_detection,train,True
ae96a934adc06865,datasets\raw\face_detection\images\train\ae96a934adc06865.jpg,datasets\raw\face_detection\labels\train\ae96a934adc06865.txt,face_detection,face_detection,train,True
ae9db5abaaedd15a,datasets\raw\face_detection\images\train\ae9db5abaaedd15a.jpg,datasets\raw\face_detection\labels\train\ae9db5abaaedd15a.txt,face_detection,face_detection,train,True
aea27440bbd276c0,datasets\raw\face_detection\images\train\aea27440bbd276c0.jpg,datasets\raw\face_detection\labels\train\aea27440bbd276c0.txt,face_detection,face_detection,train,True
aea6d9c3f2622191,datasets\raw\face_detection\images\train\aea6d9c3f2622191.jpg,datasets\raw\face_detection\labels\train\aea6d9c3f2622191.txt,face_detection,face_detection,train,True
aeb3ddc1e43d1e57,datasets\raw\face_detection\images\train\aeb3ddc1e43d1e57.jpg,datasets\raw\face_detection\labels\train\aeb3ddc1e43d1e57.txt,face_detection,face_detection,train,True
aeb603dae7de450a,datasets\raw\face_detection\images\train\aeb603dae7de450a.jpg,datasets\raw\face_detection\labels\train\aeb603dae7de450a.txt,face_detection,face_detection,train,True
aebcb810e84034a3,datasets\raw\face_detection\images\train\aebcb810e84034a3.jpg,datasets\raw\face_detection\labels\train\aebcb810e84034a3.txt,face_detection,face_detection,train,True
aebd37deadc79e70,datasets\raw\face_detection\images\train\aebd37deadc79e70.jpg,datasets\raw\face_detection\labels\train\aebd37deadc79e70.txt,face_detection,face_detection,train,True
aebe60e3bf7fcff0,datasets\raw\face_detection\images\train\aebe60e3bf7fcff0.jpg,datasets\raw\face_detection\labels\train\aebe60e3bf7fcff0.txt,face_detection,face_detection,train,True
aec2166d34c88e13,datasets\raw\face_detection\images\train\aec2166d34c88e13.jpg,datasets\raw\face_detection\labels\train\aec2166d34c88e13.txt,face_detection,face_detection,train,True
aec6573260b0c21f,datasets\raw\face_detection\images\train\aec6573260b0c21f.jpg,datasets\raw\face_detection\labels\train\aec6573260b0c21f.txt,face_detection,face_detection,train,True
aec787bdb9c71f9d,datasets\raw\face_detection\images\train\aec787bdb9c71f9d.jpg,datasets\raw\face_detection\labels\train\aec787bdb9c71f9d.txt,face_detection,face_detection,train,True
aec7b4d35b5e1147,datasets\raw\face_detection\images\train\aec7b4d35b5e1147.jpg,datasets\raw\face_detection\labels\train\aec7b4d35b5e1147.txt,face_detection,face_detection,train,True
aece8bb75a414f7a,datasets\raw\face_detection\images\train\aece8bb75a414f7a.jpg,datasets\raw\face_detection\labels\train\aece8bb75a414f7a.txt,face_detection,face_detection,train,True
aecf583ec47e9e2a,datasets\raw\face_detection\images\train\aecf583ec47e9e2a.jpg,datasets\raw\face_detection\labels\train\aecf583ec47e9e2a.txt,face_detection,face_detection,train,True
aed1e83071004028,datasets\raw\face_detection\images\train\aed1e83071004028.jpg,datasets\raw\face_detection\labels\train\aed1e83071004028.txt,face_detection,face_detection,train,True
aed8688ba28f4666,datasets\raw\face_detection\images\train\aed8688ba28f4666.jpg,datasets\raw\face_detection\labels\train\aed8688ba28f4666.txt,face_detection,face_detection,train,True
aed9872c3ad2ee2c,datasets\raw\face_detection\images\train\aed9872c3ad2ee2c.jpg,datasets\raw\face_detection\labels\train\aed9872c3ad2ee2c.txt,face_detection,face_detection,train,True
aedb3edefb4ef1c7,datasets\raw\face_detection\images\train\aedb3edefb4ef1c7.jpg,datasets\raw\face_detection\labels\train\aedb3edefb4ef1c7.txt,face_detection,face_detection,train,True
aedc0b1e36d15ae0,datasets\raw\face_detection\images\train\aedc0b1e36d15ae0.jpg,datasets\raw\face_detection\labels\train\aedc0b1e36d15ae0.txt,face_detection,face_detection,train,True
aedee79af5d287f5,datasets\raw\face_detection\images\train\aedee79af5d287f5.jpg,datasets\raw\face_detection\labels\train\aedee79af5d287f5.txt,face_detection,face_detection,train,True
aedfa0d917ab9c7e,datasets\raw\face_detection\images\train\aedfa0d917ab9c7e.jpg,datasets\raw\face_detection\labels\train\aedfa0d917ab9c7e.txt,face_detection,face_detection,train,True
aee5f79f039e8dd6,datasets\raw\face_detection\images\train\aee5f79f039e8dd6.jpg,datasets\raw\face_detection\labels\train\aee5f79f039e8dd6.txt,face_detection,face_detection,train,True
aeeb02f2874aada4,datasets\raw\face_detection\images\train\aeeb02f2874aada4.jpg,datasets\raw\face_detection\labels\train\aeeb02f2874aada4.txt,face_detection,face_detection,train,True
aeec39a3f8caa746,datasets\raw\face_detection\images\train\aeec39a3f8caa746.jpg,datasets\raw\face_detection\labels\train\aeec39a3f8caa746.txt,face_detection,face_detection,train,True
aeecc5ef9bd9102b,datasets\raw\face_detection\images\train\aeecc5ef9bd9102b.jpg,datasets\raw\face_detection\labels\train\aeecc5ef9bd9102b.txt,face_detection,face_detection,train,True
aeed37f2a2b7ce16,datasets\raw\face_detection\images\train\aeed37f2a2b7ce16.jpg,datasets\raw\face_detection\labels\train\aeed37f2a2b7ce16.txt,face_detection,face_detection,train,True
aef0a72ca1a0b2f7,datasets\raw\face_detection\images\train\aef0a72ca1a0b2f7.jpg,datasets\raw\face_detection\labels\train\aef0a72ca1a0b2f7.txt,face_detection,face_detection,train,True
aef54609ef31ab32,datasets\raw\face_detection\images\train\aef54609ef31ab32.jpg,datasets\raw\face_detection\labels\train\aef54609ef31ab32.txt,face_detection,face_detection,train,True
aef84feb7ab9be58,datasets\raw\face_detection\images\train\aef84feb7ab9be58.jpg,datasets\raw\face_detection\labels\train\aef84feb7ab9be58.txt,face_detection,face_detection,train,True
af009932e28c4bda,datasets\raw\face_detection\images\train\af009932e28c4bda.jpg,datasets\raw\face_detection\labels\train\af009932e28c4bda.txt,face_detection,face_detection,train,True
af012edbdcedcae5,datasets\raw\face_detection\images\train\af012edbdcedcae5.jpg,datasets\raw\face_detection\labels\train\af012edbdcedcae5.txt,face_detection,face_detection,train,True
af080628afae5a04,datasets\raw\face_detection\images\train\af080628afae5a04.jpg,datasets\raw\face_detection\labels\train\af080628afae5a04.txt,face_detection,face_detection,train,True
af0b3f59075a0ca4,datasets\raw\face_detection\images\train\af0b3f59075a0ca4.jpg,datasets\raw\face_detection\labels\train\af0b3f59075a0ca4.txt,face_detection,face_detection,train,True
af0d7877046f1c4a,datasets\raw\face_detection\images\train\af0d7877046f1c4a.jpg,datasets\raw\face_detection\labels\train\af0d7877046f1c4a.txt,face_detection,face_detection,train,True
af18460098885b8c,datasets\raw\face_detection\images\train\af18460098885b8c.jpg,datasets\raw\face_detection\labels\train\af18460098885b8c.txt,face_detection,face_detection,train,True
af18b6bd4586f20d,datasets\raw\face_detection\images\train\af18b6bd4586f20d.jpg,datasets\raw\face_detection\labels\train\af18b6bd4586f20d.txt,face_detection,face_detection,train,True
af18f94fe1b640b7,datasets\raw\face_detection\images\train\af18f94fe1b640b7.jpg,datasets\raw\face_detection\labels\train\af18f94fe1b640b7.txt,face_detection,face_detection,train,True
af1a5976b5593227,datasets\raw\face_detection\images\train\af1a5976b5593227.jpg,datasets\raw\face_detection\labels\train\af1a5976b5593227.txt,face_detection,face_detection,train,True
af1f0b5eb4e83032,datasets\raw\face_detection\images\train\af1f0b5eb4e83032.jpg,datasets\raw\face_detection\labels\train\af1f0b5eb4e83032.txt,face_detection,face_detection,train,True
af217f2eed50d3a6,datasets\raw\face_detection\images\train\af217f2eed50d3a6.jpg,datasets\raw\face_detection\labels\train\af217f2eed50d3a6.txt,face_detection,face_detection,train,True
af23c7d434170add,datasets\raw\face_detection\images\train\af23c7d434170add.jpg,datasets\raw\face_detection\labels\train\af23c7d434170add.txt,face_detection,face_detection,train,True
af262d4c4bc70289,datasets\raw\face_detection\images\train\af262d4c4bc70289.jpg,datasets\raw\face_detection\labels\train\af262d4c4bc70289.txt,face_detection,face_detection,train,True
af2753ba4ecd2cb0,datasets\raw\face_detection\images\train\af2753ba4ecd2cb0.jpg,datasets\raw\face_detection\labels\train\af2753ba4ecd2cb0.txt,face_detection,face_detection,train,True
af290e6b627a0f1c,datasets\raw\face_detection\images\train\af290e6b627a0f1c.jpg,datasets\raw\face_detection\labels\train\af290e6b627a0f1c.txt,face_detection,face_detection,train,True
af3002f6a363dc0c,datasets\raw\face_detection\images\train\af3002f6a363dc0c.jpg,datasets\raw\face_detection\labels\train\af3002f6a363dc0c.txt,face_detection,face_detection,train,True
af455a236b4a8446,datasets\raw\face_detection\images\train\af455a236b4a8446.jpg,datasets\raw\face_detection\labels\train\af455a236b4a8446.txt,face_detection,face_detection,train,True
af4777eb3c2cc2c5,datasets\raw\face_detection\images\train\af4777eb3c2cc2c5.jpg,datasets\raw\face_detection\labels\train\af4777eb3c2cc2c5.txt,face_detection,face_detection,train,True
af5e0ac45c10f619,datasets\raw\face_detection\images\train\af5e0ac45c10f619.jpg,datasets\raw\face_detection\labels\train\af5e0ac45c10f619.txt,face_detection,face_detection,train,True
af6010a75171e1b1,datasets\raw\face_detection\images\train\af6010a75171e1b1.jpg,datasets\raw\face_detection\labels\train\af6010a75171e1b1.txt,face_detection,face_detection,train,True
af61fe349f4ec177,datasets\raw\face_detection\images\train\af61fe349f4ec177.jpg,datasets\raw\face_detection\labels\train\af61fe349f4ec177.txt,face_detection,face_detection,train,True
af6414e812857d41,datasets\raw\face_detection\images\train\af6414e812857d41.jpg,datasets\raw\face_detection\labels\train\af6414e812857d41.txt,face_detection,face_detection,train,True
af65b72493abf9b6,datasets\raw\face_detection\images\train\af65b72493abf9b6.jpg,datasets\raw\face_detection\labels\train\af65b72493abf9b6.txt,face_detection,face_detection,train,True
af6ab271aa19435b,datasets\raw\face_detection\images\train\af6ab271aa19435b.jpg,datasets\raw\face_detection\labels\train\af6ab271aa19435b.txt,face_detection,face_detection,train,True
af6c3203275bfd83,datasets\raw\face_detection\images\train\af6c3203275bfd83.jpg,datasets\raw\face_detection\labels\train\af6c3203275bfd83.txt,face_detection,face_detection,train,True
af6cc76739cf0409,datasets\raw\face_detection\images\train\af6cc76739cf0409.jpg,datasets\raw\face_detection\labels\train\af6cc76739cf0409.txt,face_detection,face_detection,train,True
af7205bb3daa3696,datasets\raw\face_detection\images\train\af7205bb3daa3696.jpg,datasets\raw\face_detection\labels\train\af7205bb3daa3696.txt,face_detection,face_detection,train,True
af75ca5159cde5fe,datasets\raw\face_detection\images\train\af75ca5159cde5fe.jpg,datasets\raw\face_detection\labels\train\af75ca5159cde5fe.txt,face_detection,face_detection,train,True
af769ddd3dbffe3a,datasets\raw\face_detection\images\train\af769ddd3dbffe3a.jpg,datasets\raw\face_detection\labels\train\af769ddd3dbffe3a.txt,face_detection,face_detection,train,True
af77b01470ab56bb,datasets\raw\face_detection\images\train\af77b01470ab56bb.jpg,datasets\raw\face_detection\labels\train\af77b01470ab56bb.txt,face_detection,face_detection,train,True
af7cbfb05ace766a,datasets\raw\face_detection\images\train\af7cbfb05ace766a.jpg,datasets\raw\face_detection\labels\train\af7cbfb05ace766a.txt,face_detection,face_detection,train,True
af834172458dc051,datasets\raw\face_detection\images\train\af834172458dc051.jpg,datasets\raw\face_detection\labels\train\af834172458dc051.txt,face_detection,face_detection,train,True
af86634f57ebc807,datasets\raw\face_detection\images\train\af86634f57ebc807.jpg,datasets\raw\face_detection\labels\train\af86634f57ebc807.txt,face_detection,face_detection,train,True
af8a35ac59bee2a9,datasets\raw\face_detection\images\train\af8a35ac59bee2a9.jpg,datasets\raw\face_detection\labels\train\af8a35ac59bee2a9.txt,face_detection,face_detection,train,True
af8f547b6685d042,datasets\raw\face_detection\images\train\af8f547b6685d042.jpg,datasets\raw\face_detection\labels\train\af8f547b6685d042.txt,face_detection,face_detection,train,True
af9749c7b08ce897,datasets\raw\face_detection\images\train\af9749c7b08ce897.jpg,datasets\raw\face_detection\labels\train\af9749c7b08ce897.txt,face_detection,face_detection,train,True
af9ccac8444dcb4a,datasets\raw\face_detection\images\train\af9ccac8444dcb4a.jpg,datasets\raw\face_detection\labels\train\af9ccac8444dcb4a.txt,face_detection,face_detection,train,True
af9de2271afd9964,datasets\raw\face_detection\images\train\af9de2271afd9964.jpg,datasets\raw\face_detection\labels\train\af9de2271afd9964.txt,face_detection,face_detection,train,True
af9e748780e6bbfb,datasets\raw\face_detection\images\train\af9e748780e6bbfb.jpg,datasets\raw\face_detection\labels\train\af9e748780e6bbfb.txt,face_detection,face_detection,train,True
af9f9f385e741ebe,datasets\raw\face_detection\images\train\af9f9f385e741ebe.jpg,datasets\raw\face_detection\labels\train\af9f9f385e741ebe.txt,face_detection,face_detection,train,True
afb34b796d726f97,datasets\raw\face_detection\images\train\afb34b796d726f97.jpg,datasets\raw\face_detection\labels\train\afb34b796d726f97.txt,face_detection,face_detection,train,True
afbb84e32183bad3,datasets\raw\face_detection\images\train\afbb84e32183bad3.jpg,datasets\raw\face_detection\labels\train\afbb84e32183bad3.txt,face_detection,face_detection,train,True
afbe5b480e5c9e6b,datasets\raw\face_detection\images\train\afbe5b480e5c9e6b.jpg,datasets\raw\face_detection\labels\train\afbe5b480e5c9e6b.txt,face_detection,face_detection,train,True
afc5076452db490f,datasets\raw\face_detection\images\train\afc5076452db490f.jpg,datasets\raw\face_detection\labels\train\afc5076452db490f.txt,face_detection,face_detection,train,True
afc968c970b62a6c,datasets\raw\face_detection\images\train\afc968c970b62a6c.jpg,datasets\raw\face_detection\labels\train\afc968c970b62a6c.txt,face_detection,face_detection,train,True
afca8493b16d012f,datasets\raw\face_detection\images\train\afca8493b16d012f.jpg,datasets\raw\face_detection\labels\train\afca8493b16d012f.txt,face_detection,face_detection,train,True
afd95ad925c6d29c,datasets\raw\face_detection\images\train\afd95ad925c6d29c.jpg,datasets\raw\face_detection\labels\train\afd95ad925c6d29c.txt,face_detection,face_detection,train,True
afd9d26c41abfaf3,datasets\raw\face_detection\images\train\afd9d26c41abfaf3.jpg,datasets\raw\face_detection\labels\train\afd9d26c41abfaf3.txt,face_detection,face_detection,train,True
afdb17fdf65e3592,datasets\raw\face_detection\images\train\afdb17fdf65e3592.jpg,datasets\raw\face_detection\labels\train\afdb17fdf65e3592.txt,face_detection,face_detection,train,True
afdb415e87e93928,datasets\raw\face_detection\images\train\afdb415e87e93928.jpg,datasets\raw\face_detection\labels\train\afdb415e87e93928.txt,face_detection,face_detection,train,True
