image_id,image_path,dataset_name,task,split,Arched_Eyebrows,Bushy_Eyebrows,Narrow_Eyes,Big_Lips,Big_Nose,Pointy_Nose,High_Cheekbones,Oval_Face
125925,datasets\processed\celeba\images\125925.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
125926,datasets\processed\celeba\images\125926.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125927,datasets\processed\celeba\images\125927.jpg,celeba,facial_attributes,unassigned,0,1,1,0,1,0,1,0
125928,datasets\processed\celeba\images\125928.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
125929,datasets\processed\celeba\images\125929.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,1,0,0
125930,datasets\processed\celeba\images\125930.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
125931,datasets\processed\celeba\images\125931.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,1
125932,datasets\processed\celeba\images\125932.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125933,datasets\processed\celeba\images\125933.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
125934,datasets\processed\celeba\images\125934.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
125935,datasets\processed\celeba\images\125935.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,1
125936,datasets\processed\celeba\images\125936.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
125937,datasets\processed\celeba\images\125937.jpg,celeba,facial_attributes,unassigned,1,0,1,1,0,1,1,0
125938,datasets\processed\celeba\images\125938.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125939,datasets\processed\celeba\images\125939.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,1
125940,datasets\processed\celeba\images\125940.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125941,datasets\processed\celeba\images\125941.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
125942,datasets\processed\celeba\images\125942.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125943,datasets\processed\celeba\images\125943.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,1,1
125944,datasets\processed\celeba\images\125944.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
125945,datasets\processed\celeba\images\125945.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
125946,datasets\processed\celeba\images\125946.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
125947,datasets\processed\celeba\images\125947.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,1,1
125948,datasets\processed\celeba\images\125948.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125949,datasets\processed\celeba\images\125949.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,1
125950,datasets\processed\celeba\images\125950.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,1,1,0
125951,datasets\processed\celeba\images\125951.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,0,0
125952,datasets\processed\celeba\images\125952.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125953,datasets\processed\celeba\images\125953.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
125954,datasets\processed\celeba\images\125954.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125955,datasets\processed\celeba\images\125955.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125956,datasets\processed\celeba\images\125956.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
125957,datasets\processed\celeba\images\125957.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
125958,datasets\processed\celeba\images\125958.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
125959,datasets\processed\celeba\images\125959.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,1
125960,datasets\processed\celeba\images\125960.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,1
125961,datasets\processed\celeba\images\125961.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
125962,datasets\processed\celeba\images\125962.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
125963,datasets\processed\celeba\images\125963.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,0,1
125964,datasets\processed\celeba\images\125964.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
125965,datasets\processed\celeba\images\125965.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
125966,datasets\processed\celeba\images\125966.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
125967,datasets\processed\celeba\images\125967.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,1
125968,datasets\processed\celeba\images\125968.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
125969,datasets\processed\celeba\images\125969.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125970,datasets\processed\celeba\images\125970.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
125971,datasets\processed\celeba\images\125971.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
125972,datasets\processed\celeba\images\125972.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125973,datasets\processed\celeba\images\125973.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
125974,datasets\processed\celeba\images\125974.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,1
125975,datasets\processed\celeba\images\125975.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
125976,datasets\processed\celeba\images\125976.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,0,0,1
125977,datasets\processed\celeba\images\125977.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
125978,datasets\processed\celeba\images\125978.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
125979,datasets\processed\celeba\images\125979.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
125980,datasets\processed\celeba\images\125980.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
125981,datasets\processed\celeba\images\125981.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125982,datasets\processed\celeba\images\125982.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
125983,datasets\processed\celeba\images\125983.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
125984,datasets\processed\celeba\images\125984.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,1
125985,datasets\processed\celeba\images\125985.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
125986,datasets\processed\celeba\images\125986.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,0,1
125987,datasets\processed\celeba\images\125987.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
125988,datasets\processed\celeba\images\125988.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,0
125989,datasets\processed\celeba\images\125989.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125990,datasets\processed\celeba\images\125990.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125991,datasets\processed\celeba\images\125991.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
125992,datasets\processed\celeba\images\125992.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125993,datasets\processed\celeba\images\125993.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
125994,datasets\processed\celeba\images\125994.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,1,0
125995,datasets\processed\celeba\images\125995.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
125996,datasets\processed\celeba\images\125996.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
125997,datasets\processed\celeba\images\125997.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
125998,datasets\processed\celeba\images\125998.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
125999,datasets\processed\celeba\images\125999.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
126000,datasets\processed\celeba\images\126000.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126001,datasets\processed\celeba\images\126001.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126002,datasets\processed\celeba\images\126002.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,1,0
126003,datasets\processed\celeba\images\126003.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126004,datasets\processed\celeba\images\126004.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126005,datasets\processed\celeba\images\126005.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,1,1
126006,datasets\processed\celeba\images\126006.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
126007,datasets\processed\celeba\images\126007.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126008,datasets\processed\celeba\images\126008.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
126009,datasets\processed\celeba\images\126009.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126010,datasets\processed\celeba\images\126010.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
126011,datasets\processed\celeba\images\126011.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
126012,datasets\processed\celeba\images\126012.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
126013,datasets\processed\celeba\images\126013.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126014,datasets\processed\celeba\images\126014.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
126015,datasets\processed\celeba\images\126015.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,1,1,0
126016,datasets\processed\celeba\images\126016.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126017,datasets\processed\celeba\images\126017.jpg,celeba,facial_attributes,unassigned,1,1,0,1,0,0,0,0
126018,datasets\processed\celeba\images\126018.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126019,datasets\processed\celeba\images\126019.jpg,celeba,facial_attributes,unassigned,1,0,1,1,0,0,1,0
126020,datasets\processed\celeba\images\126020.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,1,0,0
126021,datasets\processed\celeba\images\126021.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,1
126022,datasets\processed\celeba\images\126022.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,1,0,0
126023,datasets\processed\celeba\images\126023.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
126024,datasets\processed\celeba\images\126024.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126025,datasets\processed\celeba\images\126025.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126026,datasets\processed\celeba\images\126026.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
126027,datasets\processed\celeba\images\126027.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126028,datasets\processed\celeba\images\126028.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
126029,datasets\processed\celeba\images\126029.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
126030,datasets\processed\celeba\images\126030.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,0,1,0
126031,datasets\processed\celeba\images\126031.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126032,datasets\processed\celeba\images\126032.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
126033,datasets\processed\celeba\images\126033.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126034,datasets\processed\celeba\images\126034.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126035,datasets\processed\celeba\images\126035.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
126036,datasets\processed\celeba\images\126036.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
126037,datasets\processed\celeba\images\126037.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
126038,datasets\processed\celeba\images\126038.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,1
126039,datasets\processed\celeba\images\126039.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
126040,datasets\processed\celeba\images\126040.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,0,1,0
126041,datasets\processed\celeba\images\126041.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126042,datasets\processed\celeba\images\126042.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
126043,datasets\processed\celeba\images\126043.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,0,0
126044,datasets\processed\celeba\images\126044.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
126045,datasets\processed\celeba\images\126045.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
126046,datasets\processed\celeba\images\126046.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
126047,datasets\processed\celeba\images\126047.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126048,datasets\processed\celeba\images\126048.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126049,datasets\processed\celeba\images\126049.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
126050,datasets\processed\celeba\images\126050.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
126051,datasets\processed\celeba\images\126051.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
126052,datasets\processed\celeba\images\126052.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
126053,datasets\processed\celeba\images\126053.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
126054,datasets\processed\celeba\images\126054.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126055,datasets\processed\celeba\images\126055.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126056,datasets\processed\celeba\images\126056.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
126057,datasets\processed\celeba\images\126057.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126058,datasets\processed\celeba\images\126058.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126059,datasets\processed\celeba\images\126059.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126060,datasets\processed\celeba\images\126060.jpg,celeba,facial_attributes,unassigned,1,1,0,1,1,0,0,0
126061,datasets\processed\celeba\images\126061.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126062,datasets\processed\celeba\images\126062.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126063,datasets\processed\celeba\images\126063.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,0,0
126064,datasets\processed\celeba\images\126064.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
126065,datasets\processed\celeba\images\126065.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126066,datasets\processed\celeba\images\126066.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126067,datasets\processed\celeba\images\126067.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
126068,datasets\processed\celeba\images\126068.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
126069,datasets\processed\celeba\images\126069.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126070,datasets\processed\celeba\images\126070.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
126071,datasets\processed\celeba\images\126071.jpg,celeba,facial_attributes,unassigned,1,0,1,1,0,0,1,0
126072,datasets\processed\celeba\images\126072.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126073,datasets\processed\celeba\images\126073.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
126074,datasets\processed\celeba\images\126074.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
126075,datasets\processed\celeba\images\126075.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,1
126076,datasets\processed\celeba\images\126076.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
126077,datasets\processed\celeba\images\126077.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
126078,datasets\processed\celeba\images\126078.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,0,0
126079,datasets\processed\celeba\images\126079.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
126080,datasets\processed\celeba\images\126080.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,1
126081,datasets\processed\celeba\images\126081.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
126082,datasets\processed\celeba\images\126082.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126083,datasets\processed\celeba\images\126083.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,1,1
126084,datasets\processed\celeba\images\126084.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
126085,datasets\processed\celeba\images\126085.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126086,datasets\processed\celeba\images\126086.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126087,datasets\processed\celeba\images\126087.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126088,datasets\processed\celeba\images\126088.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
126089,datasets\processed\celeba\images\126089.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126090,datasets\processed\celeba\images\126090.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126091,datasets\processed\celeba\images\126091.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
126092,datasets\processed\celeba\images\126092.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126093,datasets\processed\celeba\images\126093.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126094,datasets\processed\celeba\images\126094.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,1
126095,datasets\processed\celeba\images\126095.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126096,datasets\processed\celeba\images\126096.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
126097,datasets\processed\celeba\images\126097.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,1,1,0
126098,datasets\processed\celeba\images\126098.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
126099,datasets\processed\celeba\images\126099.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126100,datasets\processed\celeba\images\126100.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126101,datasets\processed\celeba\images\126101.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,1
126102,datasets\processed\celeba\images\126102.jpg,celeba,facial_attributes,unassigned,1,0,1,1,0,0,0,0
126103,datasets\processed\celeba\images\126103.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,1
126104,datasets\processed\celeba\images\126104.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
126105,datasets\processed\celeba\images\126105.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126106,datasets\processed\celeba\images\126106.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126107,datasets\processed\celeba\images\126107.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,0
126108,datasets\processed\celeba\images\126108.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
126109,datasets\processed\celeba\images\126109.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126110,datasets\processed\celeba\images\126110.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
126111,datasets\processed\celeba\images\126111.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126112,datasets\processed\celeba\images\126112.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,1,1
126113,datasets\processed\celeba\images\126113.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126114,datasets\processed\celeba\images\126114.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126115,datasets\processed\celeba\images\126115.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126116,datasets\processed\celeba\images\126116.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126117,datasets\processed\celeba\images\126117.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126118,datasets\processed\celeba\images\126118.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
126119,datasets\processed\celeba\images\126119.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126120,datasets\processed\celeba\images\126120.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126121,datasets\processed\celeba\images\126121.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
126122,datasets\processed\celeba\images\126122.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,0,0
126123,datasets\processed\celeba\images\126123.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126124,datasets\processed\celeba\images\126124.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
126125,datasets\processed\celeba\images\126125.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
126126,datasets\processed\celeba\images\126126.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
126127,datasets\processed\celeba\images\126127.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,1,1,0
126128,datasets\processed\celeba\images\126128.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
126129,datasets\processed\celeba\images\126129.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
126130,datasets\processed\celeba\images\126130.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,1,0
126131,datasets\processed\celeba\images\126131.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
126132,datasets\processed\celeba\images\126132.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
126133,datasets\processed\celeba\images\126133.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126134,datasets\processed\celeba\images\126134.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126135,datasets\processed\celeba\images\126135.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
126136,datasets\processed\celeba\images\126136.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
126137,datasets\processed\celeba\images\126137.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126138,datasets\processed\celeba\images\126138.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,1,0,0
126139,datasets\processed\celeba\images\126139.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
126140,datasets\processed\celeba\images\126140.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
126141,datasets\processed\celeba\images\126141.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,1,1
126142,datasets\processed\celeba\images\126142.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
126143,datasets\processed\celeba\images\126143.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126144,datasets\processed\celeba\images\126144.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,1,1
126145,datasets\processed\celeba\images\126145.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
126146,datasets\processed\celeba\images\126146.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
126147,datasets\processed\celeba\images\126147.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
126148,datasets\processed\celeba\images\126148.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,0,0,0
126149,datasets\processed\celeba\images\126149.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,0
126150,datasets\processed\celeba\images\126150.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
126151,datasets\processed\celeba\images\126151.jpg,celeba,facial_attributes,unassigned,1,1,0,1,0,0,0,0
126152,datasets\processed\celeba\images\126152.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,1,0
126153,datasets\processed\celeba\images\126153.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
126154,datasets\processed\celeba\images\126154.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,0,0
126155,datasets\processed\celeba\images\126155.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
126156,datasets\processed\celeba\images\126156.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,0
126157,datasets\processed\celeba\images\126157.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126158,datasets\processed\celeba\images\126158.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
126159,datasets\processed\celeba\images\126159.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
126160,datasets\processed\celeba\images\126160.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
126161,datasets\processed\celeba\images\126161.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
126162,datasets\processed\celeba\images\126162.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
126163,datasets\processed\celeba\images\126163.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
126164,datasets\processed\celeba\images\126164.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126165,datasets\processed\celeba\images\126165.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
126166,datasets\processed\celeba\images\126166.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126167,datasets\processed\celeba\images\126167.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
126168,datasets\processed\celeba\images\126168.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
126169,datasets\processed\celeba\images\126169.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
126170,datasets\processed\celeba\images\126170.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126171,datasets\processed\celeba\images\126171.jpg,celeba,facial_attributes,unassigned,0,1,0,1,1,1,0,0
126172,datasets\processed\celeba\images\126172.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
126173,datasets\processed\celeba\images\126173.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
126174,datasets\processed\celeba\images\126174.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
126175,datasets\processed\celeba\images\126175.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
126176,datasets\processed\celeba\images\126176.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
