image_id,image_path,dataset_name,task,split,acne_severity
levle1_143,datasets\raw\acne04\JPEGImages\levle1_143.jpg,acne04,acne_severity,unassigned,1
levle1_144,datasets\raw\acne04\JPEGImages\levle1_144.jpg,acne04,acne_severity,unassigned,1
levle1_145,datasets\raw\acne04\JPEGImages\levle1_145.jpg,acne04,acne_severity,unassigned,1
levle1_146,datasets\raw\acne04\JPEGImages\levle1_146.jpg,acne04,acne_severity,unassigned,1
levle1_147,datasets\raw\acne04\JPEGImages\levle1_147.jpg,acne04,acne_severity,unassigned,1
levle1_149,datasets\raw\acne04\JPEGImages\levle1_149.jpg,acne04,acne_severity,unassigned,1
levle1_15,datasets\raw\acne04\JPEGImages\levle1_15.jpg,acne04,acne_severity,unassigned,1
levle1_150,datasets\raw\acne04\JPEGImages\levle1_150.jpg,acne04,acne_severity,unassigned,1
levle1_151,datasets\raw\acne04\JPEGImages\levle1_151.jpg,acne04,acne_severity,unassigned,1
levle1_152,datasets\raw\acne04\JPEGImages\levle1_152.jpg,acne04,acne_severity,unassigned,1
levle1_153,datasets\raw\acne04\JPEGImages\levle1_153.jpg,acne04,acne_severity,unassigned,1
levle1_154,datasets\raw\acne04\JPEGImages\levle1_154.jpg,acne04,acne_severity,unassigned,1
levle1_155,datasets\raw\acne04\JPEGImages\levle1_155.jpg,acne04,acne_severity,unassigned,1
levle1_156,datasets\raw\acne04\JPEGImages\levle1_156.jpg,acne04,acne_severity,unassigned,1
levle1_157,datasets\raw\acne04\JPEGImages\levle1_157.jpg,acne04,acne_severity,unassigned,1
levle1_158,datasets\raw\acne04\JPEGImages\levle1_158.jpg,acne04,acne_severity,unassigned,1
levle1_159,datasets\raw\acne04\JPEGImages\levle1_159.jpg,acne04,acne_severity,unassigned,1
levle1_16,datasets\raw\acne04\JPEGImages\levle1_16.jpg,acne04,acne_severity,unassigned,1
levle1_160,datasets\raw\acne04\JPEGImages\levle1_160.jpg,acne04,acne_severity,unassigned,1
levle1_161,datasets\raw\acne04\JPEGImages\levle1_161.jpg,acne04,acne_severity,unassigned,1
levle1_162,datasets\raw\acne04\JPEGImages\levle1_162.jpg,acne04,acne_severity,unassigned,1
levle1_163,datasets\raw\acne04\JPEGImages\levle1_163.jpg,acne04,acne_severity,unassigned,1
levle1_164,datasets\raw\acne04\JPEGImages\levle1_164.jpg,acne04,acne_severity,unassigned,1
levle1_165,datasets\raw\acne04\JPEGImages\levle1_165.jpg,acne04,acne_severity,unassigned,1
levle1_166,datasets\raw\acne04\JPEGImages\levle1_166.jpg,acne04,acne_severity,unassigned,1
levle1_167,datasets\raw\acne04\JPEGImages\levle1_167.jpg,acne04,acne_severity,unassigned,1
levle1_168,datasets\raw\acne04\JPEGImages\levle1_168.jpg,acne04,acne_severity,unassigned,1
levle1_169,datasets\raw\acne04\JPEGImages\levle1_169.jpg,acne04,acne_severity,unassigned,1
levle1_17,datasets\raw\acne04\JPEGImages\levle1_17.jpg,acne04,acne_severity,unassigned,1
levle1_170,datasets\raw\acne04\JPEGImages\levle1_170.jpg,acne04,acne_severity,unassigned,1
levle1_171,datasets\raw\acne04\JPEGImages\levle1_171.jpg,acne04,acne_severity,unassigned,1
levle1_172,datasets\raw\acne04\JPEGImages\levle1_172.jpg,acne04,acne_severity,unassigned,1
levle1_173,datasets\raw\acne04\JPEGImages\levle1_173.jpg,acne04,acne_severity,unassigned,1
levle1_174,datasets\raw\acne04\JPEGImages\levle1_174.jpg,acne04,acne_severity,unassigned,1
levle1_175,datasets\raw\acne04\JPEGImages\levle1_175.jpg,acne04,acne_severity,unassigned,1
levle1_176,datasets\raw\acne04\JPEGImages\levle1_176.jpg,acne04,acne_severity,unassigned,1
levle1_177,datasets\raw\acne04\JPEGImages\levle1_177.jpg,acne04,acne_severity,unassigned,1
levle1_178,datasets\raw\acne04\JPEGImages\levle1_178.jpg,acne04,acne_severity,unassigned,1
levle1_179,datasets\raw\acne04\JPEGImages\levle1_179.jpg,acne04,acne_severity,unassigned,1
levle1_18,datasets\raw\acne04\JPEGImages\levle1_18.jpg,acne04,acne_severity,unassigned,1
levle1_180,datasets\raw\acne04\JPEGImages\levle1_180.jpg,acne04,acne_severity,unassigned,1
levle1_181,datasets\raw\acne04\JPEGImages\levle1_181.jpg,acne04,acne_severity,unassigned,1
levle1_182,datasets\raw\acne04\JPEGImages\levle1_182.jpg,acne04,acne_severity,unassigned,1
levle1_183,datasets\raw\acne04\JPEGImages\levle1_183.jpg,acne04,acne_severity,unassigned,1
levle1_184,datasets\raw\acne04\JPEGImages\levle1_184.jpg,acne04,acne_severity,unassigned,1
levle1_185,datasets\raw\acne04\JPEGImages\levle1_185.jpg,acne04,acne_severity,unassigned,1
levle1_186,datasets\raw\acne04\JPEGImages\levle1_186.jpg,acne04,acne_severity,unassigned,1
levle1_187,datasets\raw\acne04\JPEGImages\levle1_187.jpg,acne04,acne_severity,unassigned,1
levle1_188,datasets\raw\acne04\JPEGImages\levle1_188.jpg,acne04,acne_severity,unassigned,1
levle1_189,datasets\raw\acne04\JPEGImages\levle1_189.jpg,acne04,acne_severity,unassigned,1
levle1_19,datasets\raw\acne04\JPEGImages\levle1_19.jpg,acne04,acne_severity,unassigned,1
levle1_190,datasets\raw\acne04\JPEGImages\levle1_190.jpg,acne04,acne_severity,unassigned,1
levle1_191,datasets\raw\acne04\JPEGImages\levle1_191.jpg,acne04,acne_severity,unassigned,1
levle1_192,datasets\raw\acne04\JPEGImages\levle1_192.jpg,acne04,acne_severity,unassigned,1
levle1_193,datasets\raw\acne04\JPEGImages\levle1_193.jpg,acne04,acne_severity,unassigned,1
levle1_194,datasets\raw\acne04\JPEGImages\levle1_194.jpg,acne04,acne_severity,unassigned,1
levle1_195,datasets\raw\acne04\JPEGImages\levle1_195.jpg,acne04,acne_severity,unassigned,1
levle1_196,datasets\raw\acne04\JPEGImages\levle1_196.jpg,acne04,acne_severity,unassigned,1
levle1_197,datasets\raw\acne04\JPEGImages\levle1_197.jpg,acne04,acne_severity,unassigned,1
levle1_198,datasets\raw\acne04\JPEGImages\levle1_198.jpg,acne04,acne_severity,unassigned,1
levle1_199,datasets\raw\acne04\JPEGImages\levle1_199.jpg,acne04,acne_severity,unassigned,1
levle1_2,datasets\raw\acne04\JPEGImages\levle1_2.jpg,acne04,acne_severity,unassigned,1
levle1_20,datasets\raw\acne04\JPEGImages\levle1_20.jpg,acne04,acne_severity,unassigned,1
levle1_200,datasets\raw\acne04\JPEGImages\levle1_200.jpg,acne04,acne_severity,unassigned,1
levle1_201,datasets\raw\acne04\JPEGImages\levle1_201.jpg,acne04,acne_severity,unassigned,1
levle1_202,datasets\raw\acne04\JPEGImages\levle1_202.jpg,acne04,acne_severity,unassigned,1
levle1_203,datasets\raw\acne04\JPEGImages\levle1_203.jpg,acne04,acne_severity,unassigned,1
levle1_204,datasets\raw\acne04\JPEGImages\levle1_204.jpg,acne04,acne_severity,unassigned,1
levle1_205,datasets\raw\acne04\JPEGImages\levle1_205.jpg,acne04,acne_severity,unassigned,1
levle1_206,datasets\raw\acne04\JPEGImages\levle1_206.jpg,acne04,acne_severity,unassigned,1
levle1_207,datasets\raw\acne04\JPEGImages\levle1_207.jpg,acne04,acne_severity,unassigned,1
levle1_208,datasets\raw\acne04\JPEGImages\levle1_208.jpg,acne04,acne_severity,unassigned,1
levle1_209,datasets\raw\acne04\JPEGImages\levle1_209.jpg,acne04,acne_severity,unassigned,1
levle1_21,datasets\raw\acne04\JPEGImages\levle1_21.jpg,acne04,acne_severity,unassigned,1
levle1_210,datasets\raw\acne04\JPEGImages\levle1_210.jpg,acne04,acne_severity,unassigned,1
levle1_211,datasets\raw\acne04\JPEGImages\levle1_211.jpg,acne04,acne_severity,unassigned,1
levle1_212,datasets\raw\acne04\JPEGImages\levle1_212.jpg,acne04,acne_severity,unassigned,1
levle1_213,datasets\raw\acne04\JPEGImages\levle1_213.jpg,acne04,acne_severity,unassigned,1
levle1_214,datasets\raw\acne04\JPEGImages\levle1_214.jpg,acne04,acne_severity,unassigned,1
levle1_215,datasets\raw\acne04\JPEGImages\levle1_215.jpg,acne04,acne_severity,unassigned,1
levle1_216,datasets\raw\acne04\JPEGImages\levle1_216.jpg,acne04,acne_severity,unassigned,1
levle1_217,datasets\raw\acne04\JPEGImages\levle1_217.jpg,acne04,acne_severity,unassigned,1
levle1_218,datasets\raw\acne04\JPEGImages\levle1_218.jpg,acne04,acne_severity,unassigned,1
levle1_219,datasets\raw\acne04\JPEGImages\levle1_219.jpg,acne04,acne_severity,unassigned,1
levle1_22,datasets\raw\acne04\JPEGImages\levle1_22.jpg,acne04,acne_severity,unassigned,1
levle1_220,datasets\raw\acne04\JPEGImages\levle1_220.jpg,acne04,acne_severity,unassigned,1
levle1_221,datasets\raw\acne04\JPEGImages\levle1_221.jpg,acne04,acne_severity,unassigned,1
levle1_222,datasets\raw\acne04\JPEGImages\levle1_222.jpg,acne04,acne_severity,unassigned,1
levle1_223,datasets\raw\acne04\JPEGImages\levle1_223.jpg,acne04,acne_severity,unassigned,1
levle1_224,datasets\raw\acne04\JPEGImages\levle1_224.jpg,acne04,acne_severity,unassigned,1
levle1_225,datasets\raw\acne04\JPEGImages\levle1_225.jpg,acne04,acne_severity,unassigned,1
levle1_226,datasets\raw\acne04\JPEGImages\levle1_226.jpg,acne04,acne_severity,unassigned,1
levle1_227,datasets\raw\acne04\JPEGImages\levle1_227.jpg,acne04,acne_severity,unassigned,1
levle1_228,datasets\raw\acne04\JPEGImages\levle1_228.jpg,acne04,acne_severity,unassigned,1
levle1_229,datasets\raw\acne04\JPEGImages\levle1_229.jpg,acne04,acne_severity,unassigned,1
levle1_23,datasets\raw\acne04\JPEGImages\levle1_23.jpg,acne04,acne_severity,unassigned,1
levle1_230,datasets\raw\acne04\JPEGImages\levle1_230.jpg,acne04,acne_severity,unassigned,1
levle1_231,datasets\raw\acne04\JPEGImages\levle1_231.jpg,acne04,acne_severity,unassigned,1
levle1_232,datasets\raw\acne04\JPEGImages\levle1_232.jpg,acne04,acne_severity,unassigned,1
levle1_233,datasets\raw\acne04\JPEGImages\levle1_233.jpg,acne04,acne_severity,unassigned,1
levle1_234,datasets\raw\acne04\JPEGImages\levle1_234.jpg,acne04,acne_severity,unassigned,1
levle1_235,datasets\raw\acne04\JPEGImages\levle1_235.jpg,acne04,acne_severity,unassigned,1
levle1_236,datasets\raw\acne04\JPEGImages\levle1_236.jpg,acne04,acne_severity,unassigned,1
levle1_237,datasets\raw\acne04\JPEGImages\levle1_237.jpg,acne04,acne_severity,unassigned,1
levle1_238,datasets\raw\acne04\JPEGImages\levle1_238.jpg,acne04,acne_severity,unassigned,1
levle1_239,datasets\raw\acne04\JPEGImages\levle1_239.jpg,acne04,acne_severity,unassigned,1
levle1_24,datasets\raw\acne04\JPEGImages\levle1_24.jpg,acne04,acne_severity,unassigned,1
levle1_240,datasets\raw\acne04\JPEGImages\levle1_240.jpg,acne04,acne_severity,unassigned,1
levle1_241,datasets\raw\acne04\JPEGImages\levle1_241.jpg,acne04,acne_severity,unassigned,1
levle1_242,datasets\raw\acne04\JPEGImages\levle1_242.jpg,acne04,acne_severity,unassigned,1
levle1_243,datasets\raw\acne04\JPEGImages\levle1_243.jpg,acne04,acne_severity,unassigned,1
levle1_244,datasets\raw\acne04\JPEGImages\levle1_244.jpg,acne04,acne_severity,unassigned,1
levle1_245,datasets\raw\acne04\JPEGImages\levle1_245.jpg,acne04,acne_severity,unassigned,1
levle1_246,datasets\raw\acne04\JPEGImages\levle1_246.jpg,acne04,acne_severity,unassigned,1
levle1_247,datasets\raw\acne04\JPEGImages\levle1_247.jpg,acne04,acne_severity,unassigned,1
levle1_248,datasets\raw\acne04\JPEGImages\levle1_248.jpg,acne04,acne_severity,unassigned,1
levle1_249,datasets\raw\acne04\JPEGImages\levle1_249.jpg,acne04,acne_severity,unassigned,1
levle1_25,datasets\raw\acne04\JPEGImages\levle1_25.jpg,acne04,acne_severity,unassigned,1
levle1_250,datasets\raw\acne04\JPEGImages\levle1_250.jpg,acne04,acne_severity,unassigned,1
levle1_251,datasets\raw\acne04\JPEGImages\levle1_251.jpg,acne04,acne_severity,unassigned,1
levle1_252,datasets\raw\acne04\JPEGImages\levle1_252.jpg,acne04,acne_severity,unassigned,1
levle1_253,datasets\raw\acne04\JPEGImages\levle1_253.jpg,acne04,acne_severity,unassigned,1
levle1_254,datasets\raw\acne04\JPEGImages\levle1_254.jpg,acne04,acne_severity,unassigned,1
levle1_255,datasets\raw\acne04\JPEGImages\levle1_255.jpg,acne04,acne_severity,unassigned,1
levle1_256,datasets\raw\acne04\JPEGImages\levle1_256.jpg,acne04,acne_severity,unassigned,1
levle1_257,datasets\raw\acne04\JPEGImages\levle1_257.jpg,acne04,acne_severity,unassigned,1
levle1_258,datasets\raw\acne04\JPEGImages\levle1_258.jpg,acne04,acne_severity,unassigned,1
levle1_259,datasets\raw\acne04\JPEGImages\levle1_259.jpg,acne04,acne_severity,unassigned,1
levle1_26,datasets\raw\acne04\JPEGImages\levle1_26.jpg,acne04,acne_severity,unassigned,1
levle1_260,datasets\raw\acne04\JPEGImages\levle1_260.jpg,acne04,acne_severity,unassigned,1
levle1_261,datasets\raw\acne04\JPEGImages\levle1_261.jpg,acne04,acne_severity,unassigned,1
levle1_262,datasets\raw\acne04\JPEGImages\levle1_262.jpg,acne04,acne_severity,unassigned,1
levle1_263,datasets\raw\acne04\JPEGImages\levle1_263.jpg,acne04,acne_severity,unassigned,1
levle1_264,datasets\raw\acne04\JPEGImages\levle1_264.jpg,acne04,acne_severity,unassigned,1
levle1_265,datasets\raw\acne04\JPEGImages\levle1_265.jpg,acne04,acne_severity,unassigned,1
levle1_266,datasets\raw\acne04\JPEGImages\levle1_266.jpg,acne04,acne_severity,unassigned,1
levle1_267,datasets\raw\acne04\JPEGImages\levle1_267.jpg,acne04,acne_severity,unassigned,1
levle1_268,datasets\raw\acne04\JPEGImages\levle1_268.jpg,acne04,acne_severity,unassigned,1
levle1_269,datasets\raw\acne04\JPEGImages\levle1_269.jpg,acne04,acne_severity,unassigned,1
levle1_27,datasets\raw\acne04\JPEGImages\levle1_27.jpg,acne04,acne_severity,unassigned,1
levle1_270,datasets\raw\acne04\JPEGImages\levle1_270.jpg,acne04,acne_severity,unassigned,1
levle1_271,datasets\raw\acne04\JPEGImages\levle1_271.jpg,acne04,acne_severity,unassigned,1
levle1_272,datasets\raw\acne04\JPEGImages\levle1_272.jpg,acne04,acne_severity,unassigned,1
levle1_273,datasets\raw\acne04\JPEGImages\levle1_273.jpg,acne04,acne_severity,unassigned,1
levle1_274,datasets\raw\acne04\JPEGImages\levle1_274.jpg,acne04,acne_severity,unassigned,1
levle1_275,datasets\raw\acne04\JPEGImages\levle1_275.jpg,acne04,acne_severity,unassigned,1
levle1_276,datasets\raw\acne04\JPEGImages\levle1_276.jpg,acne04,acne_severity,unassigned,1
levle1_277,datasets\raw\acne04\JPEGImages\levle1_277.jpg,acne04,acne_severity,unassigned,1
levle1_278,datasets\raw\acne04\JPEGImages\levle1_278.jpg,acne04,acne_severity,unassigned,1
levle1_279,datasets\raw\acne04\JPEGImages\levle1_279.jpg,acne04,acne_severity,unassigned,1
levle1_28,datasets\raw\acne04\JPEGImages\levle1_28.jpg,acne04,acne_severity,unassigned,1
levle1_280,datasets\raw\acne04\JPEGImages\levle1_280.jpg,acne04,acne_severity,unassigned,1
levle1_281,datasets\raw\acne04\JPEGImages\levle1_281.jpg,acne04,acne_severity,unassigned,1
levle1_282,datasets\raw\acne04\JPEGImages\levle1_282.jpg,acne04,acne_severity,unassigned,1
levle1_283,datasets\raw\acne04\JPEGImages\levle1_283.jpg,acne04,acne_severity,unassigned,1
levle1_284,datasets\raw\acne04\JPEGImages\levle1_284.jpg,acne04,acne_severity,unassigned,1
levle1_285,datasets\raw\acne04\JPEGImages\levle1_285.jpg,acne04,acne_severity,unassigned,1
levle1_286,datasets\raw\acne04\JPEGImages\levle1_286.jpg,acne04,acne_severity,unassigned,1
levle1_287,datasets\raw\acne04\JPEGImages\levle1_287.jpg,acne04,acne_severity,unassigned,1
levle1_288,datasets\raw\acne04\JPEGImages\levle1_288.jpg,acne04,acne_severity,unassigned,1
levle1_289,datasets\raw\acne04\JPEGImages\levle1_289.jpg,acne04,acne_severity,unassigned,1
levle1_29,datasets\raw\acne04\JPEGImages\levle1_29.jpg,acne04,acne_severity,unassigned,1
levle1_290,datasets\raw\acne04\JPEGImages\levle1_290.jpg,acne04,acne_severity,unassigned,1
levle1_291,datasets\raw\acne04\JPEGImages\levle1_291.jpg,acne04,acne_severity,unassigned,1
levle1_292,datasets\raw\acne04\JPEGImages\levle1_292.jpg,acne04,acne_severity,unassigned,1
levle1_293,datasets\raw\acne04\JPEGImages\levle1_293.jpg,acne04,acne_severity,unassigned,1
levle1_294,datasets\raw\acne04\JPEGImages\levle1_294.jpg,acne04,acne_severity,unassigned,1
levle1_295,datasets\raw\acne04\JPEGImages\levle1_295.jpg,acne04,acne_severity,unassigned,1
levle1_296,datasets\raw\acne04\JPEGImages\levle1_296.jpg,acne04,acne_severity,unassigned,1
levle1_297,datasets\raw\acne04\JPEGImages\levle1_297.jpg,acne04,acne_severity,unassigned,1
levle1_298,datasets\raw\acne04\JPEGImages\levle1_298.jpg,acne04,acne_severity,unassigned,1
levle1_299,datasets\raw\acne04\JPEGImages\levle1_299.jpg,acne04,acne_severity,unassigned,1
levle1_3,datasets\raw\acne04\JPEGImages\levle1_3.jpg,acne04,acne_severity,unassigned,1
levle1_30,datasets\raw\acne04\JPEGImages\levle1_30.jpg,acne04,acne_severity,unassigned,1
levle1_300,datasets\raw\acne04\JPEGImages\levle1_300.jpg,acne04,acne_severity,unassigned,1
levle1_301,datasets\raw\acne04\JPEGImages\levle1_301.jpg,acne04,acne_severity,unassigned,1
levle1_302,datasets\raw\acne04\JPEGImages\levle1_302.jpg,acne04,acne_severity,unassigned,1
levle1_303,datasets\raw\acne04\JPEGImages\levle1_303.jpg,acne04,acne_severity,unassigned,1
levle1_304,datasets\raw\acne04\JPEGImages\levle1_304.jpg,acne04,acne_severity,unassigned,1
levle1_305,datasets\raw\acne04\JPEGImages\levle1_305.jpg,acne04,acne_severity,unassigned,1
levle1_306,datasets\raw\acne04\JPEGImages\levle1_306.jpg,acne04,acne_severity,unassigned,1
levle1_307,datasets\raw\acne04\JPEGImages\levle1_307.jpg,acne04,acne_severity,unassigned,1
levle1_308,datasets\raw\acne04\JPEGImages\levle1_308.jpg,acne04,acne_severity,unassigned,1
levle1_309,datasets\raw\acne04\JPEGImages\levle1_309.jpg,acne04,acne_severity,unassigned,1
levle1_31,datasets\raw\acne04\JPEGImages\levle1_31.jpg,acne04,acne_severity,unassigned,1
levle1_310,datasets\raw\acne04\JPEGImages\levle1_310.jpg,acne04,acne_severity,unassigned,1
levle1_311,datasets\raw\acne04\JPEGImages\levle1_311.jpg,acne04,acne_severity,unassigned,1
levle1_312,datasets\raw\acne04\JPEGImages\levle1_312.jpg,acne04,acne_severity,unassigned,1
levle1_313,datasets\raw\acne04\JPEGImages\levle1_313.jpg,acne04,acne_severity,unassigned,1
levle1_314,datasets\raw\acne04\JPEGImages\levle1_314.jpg,acne04,acne_severity,unassigned,1
levle1_315,datasets\raw\acne04\JPEGImages\levle1_315.jpg,acne04,acne_severity,unassigned,1
levle1_316,datasets\raw\acne04\JPEGImages\levle1_316.jpg,acne04,acne_severity,unassigned,1
levle1_317,datasets\raw\acne04\JPEGImages\levle1_317.jpg,acne04,acne_severity,unassigned,1
levle1_318,datasets\raw\acne04\JPEGImages\levle1_318.jpg,acne04,acne_severity,unassigned,1
levle1_319,datasets\raw\acne04\JPEGImages\levle1_319.jpg,acne04,acne_severity,unassigned,1
levle1_32,datasets\raw\acne04\JPEGImages\levle1_32.jpg,acne04,acne_severity,unassigned,1
levle1_320,datasets\raw\acne04\JPEGImages\levle1_320.jpg,acne04,acne_severity,unassigned,1
levle1_321,datasets\raw\acne04\JPEGImages\levle1_321.jpg,acne04,acne_severity,unassigned,1
levle1_322,datasets\raw\acne04\JPEGImages\levle1_322.jpg,acne04,acne_severity,unassigned,1
levle1_323,datasets\raw\acne04\JPEGImages\levle1_323.jpg,acne04,acne_severity,unassigned,1
levle1_324,datasets\raw\acne04\JPEGImages\levle1_324.jpg,acne04,acne_severity,unassigned,1
levle1_325,datasets\raw\acne04\JPEGImages\levle1_325.jpg,acne04,acne_severity,unassigned,1
levle1_326,datasets\raw\acne04\JPEGImages\levle1_326.jpg,acne04,acne_severity,unassigned,1
levle1_327,datasets\raw\acne04\JPEGImages\levle1_327.jpg,acne04,acne_severity,unassigned,1
levle1_328,datasets\raw\acne04\JPEGImages\levle1_328.jpg,acne04,acne_severity,unassigned,1
levle1_329,datasets\raw\acne04\JPEGImages\levle1_329.jpg,acne04,acne_severity,unassigned,1
levle1_33,datasets\raw\acne04\JPEGImages\levle1_33.jpg,acne04,acne_severity,unassigned,1
levle1_330,datasets\raw\acne04\JPEGImages\levle1_330.jpg,acne04,acne_severity,unassigned,1
levle1_331,datasets\raw\acne04\JPEGImages\levle1_331.jpg,acne04,acne_severity,unassigned,1
levle1_332,datasets\raw\acne04\JPEGImages\levle1_332.jpg,acne04,acne_severity,unassigned,1
levle1_333,datasets\raw\acne04\JPEGImages\levle1_333.jpg,acne04,acne_severity,unassigned,1
levle1_334,datasets\raw\acne04\JPEGImages\levle1_334.jpg,acne04,acne_severity,unassigned,1
levle1_335,datasets\raw\acne04\JPEGImages\levle1_335.jpg,acne04,acne_severity,unassigned,1
levle1_336,datasets\raw\acne04\JPEGImages\levle1_336.jpg,acne04,acne_severity,unassigned,1
levle1_337,datasets\raw\acne04\JPEGImages\levle1_337.jpg,acne04,acne_severity,unassigned,1
levle1_338,datasets\raw\acne04\JPEGImages\levle1_338.jpg,acne04,acne_severity,unassigned,1
levle1_339,datasets\raw\acne04\JPEGImages\levle1_339.jpg,acne04,acne_severity,unassigned,1
levle1_34,datasets\raw\acne04\JPEGImages\levle1_34.jpg,acne04,acne_severity,unassigned,1
levle1_340,datasets\raw\acne04\JPEGImages\levle1_340.jpg,acne04,acne_severity,unassigned,1
levle1_341,datasets\raw\acne04\JPEGImages\levle1_341.jpg,acne04,acne_severity,unassigned,1
levle1_342,datasets\raw\acne04\JPEGImages\levle1_342.jpg,acne04,acne_severity,unassigned,1
levle1_343,datasets\raw\acne04\JPEGImages\levle1_343.jpg,acne04,acne_severity,unassigned,1
levle1_344,datasets\raw\acne04\JPEGImages\levle1_344.jpg,acne04,acne_severity,unassigned,1
levle1_345,datasets\raw\acne04\JPEGImages\levle1_345.jpg,acne04,acne_severity,unassigned,1
levle1_346,datasets\raw\acne04\JPEGImages\levle1_346.jpg,acne04,acne_severity,unassigned,1
levle1_347,datasets\raw\acne04\JPEGImages\levle1_347.jpg,acne04,acne_severity,unassigned,1
levle1_348,datasets\raw\acne04\JPEGImages\levle1_348.jpg,acne04,acne_severity,unassigned,1
levle1_349,datasets\raw\acne04\JPEGImages\levle1_349.jpg,acne04,acne_severity,unassigned,1
levle1_35,datasets\raw\acne04\JPEGImages\levle1_35.jpg,acne04,acne_severity,unassigned,1
levle1_350,datasets\raw\acne04\JPEGImages\levle1_350.jpg,acne04,acne_severity,unassigned,1
levle1_351,datasets\raw\acne04\JPEGImages\levle1_351.jpg,acne04,acne_severity,unassigned,1
levle1_352,datasets\raw\acne04\JPEGImages\levle1_352.jpg,acne04,acne_severity,unassigned,1
levle1_353,datasets\raw\acne04\JPEGImages\levle1_353.jpg,acne04,acne_severity,unassigned,1
levle1_354,datasets\raw\acne04\JPEGImages\levle1_354.jpg,acne04,acne_severity,unassigned,1
levle1_355,datasets\raw\acne04\JPEGImages\levle1_355.jpg,acne04,acne_severity,unassigned,1
levle1_356,datasets\raw\acne04\JPEGImages\levle1_356.jpg,acne04,acne_severity,unassigned,1
levle1_357,datasets\raw\acne04\JPEGImages\levle1_357.jpg,acne04,acne_severity,unassigned,1
levle1_358,datasets\raw\acne04\JPEGImages\levle1_358.jpg,acne04,acne_severity,unassigned,1
levle1_359,datasets\raw\acne04\JPEGImages\levle1_359.jpg,acne04,acne_severity,unassigned,1
levle1_36,datasets\raw\acne04\JPEGImages\levle1_36.jpg,acne04,acne_severity,unassigned,1
levle1_360,datasets\raw\acne04\JPEGImages\levle1_360.jpg,acne04,acne_severity,unassigned,1
levle1_361,datasets\raw\acne04\JPEGImages\levle1_361.jpg,acne04,acne_severity,unassigned,1
levle1_362,datasets\raw\acne04\JPEGImages\levle1_362.jpg,acne04,acne_severity,unassigned,1
levle1_363,datasets\raw\acne04\JPEGImages\levle1_363.jpg,acne04,acne_severity,unassigned,1
levle1_364,datasets\raw\acne04\JPEGImages\levle1_364.jpg,acne04,acne_severity,unassigned,1
levle1_365,datasets\raw\acne04\JPEGImages\levle1_365.jpg,acne04,acne_severity,unassigned,1
levle1_366,datasets\raw\acne04\JPEGImages\levle1_366.jpg,acne04,acne_severity,unassigned,1
levle1_367,datasets\raw\acne04\JPEGImages\levle1_367.jpg,acne04,acne_severity,unassigned,1
levle1_368,datasets\raw\acne04\JPEGImages\levle1_368.jpg,acne04,acne_severity,unassigned,1
levle1_369,datasets\raw\acne04\JPEGImages\levle1_369.jpg,acne04,acne_severity,unassigned,1
levle1_37,datasets\raw\acne04\JPEGImages\levle1_37.jpg,acne04,acne_severity,unassigned,1
levle1_370,datasets\raw\acne04\JPEGImages\levle1_370.jpg,acne04,acne_severity,unassigned,1
levle1_371,datasets\raw\acne04\JPEGImages\levle1_371.jpg,acne04,acne_severity,unassigned,1
levle1_372,datasets\raw\acne04\JPEGImages\levle1_372.jpg,acne04,acne_severity,unassigned,1
levle1_373,datasets\raw\acne04\JPEGImages\levle1_373.jpg,acne04,acne_severity,unassigned,1
levle1_374,datasets\raw\acne04\JPEGImages\levle1_374.jpg,acne04,acne_severity,unassigned,1
levle1_375,datasets\raw\acne04\JPEGImages\levle1_375.jpg,acne04,acne_severity,unassigned,1
levle1_376,datasets\raw\acne04\JPEGImages\levle1_376.jpg,acne04,acne_severity,unassigned,1
levle1_377,datasets\raw\acne04\JPEGImages\levle1_377.jpg,acne04,acne_severity,unassigned,1
levle1_378,datasets\raw\acne04\JPEGImages\levle1_378.jpg,acne04,acne_severity,unassigned,1
levle1_379,datasets\raw\acne04\JPEGImages\levle1_379.jpg,acne04,acne_severity,unassigned,1
levle1_38,datasets\raw\acne04\JPEGImages\levle1_38.jpg,acne04,acne_severity,unassigned,1
levle1_380,datasets\raw\acne04\JPEGImages\levle1_380.jpg,acne04,acne_severity,unassigned,1
levle1_381,datasets\raw\acne04\JPEGImages\levle1_381.jpg,acne04,acne_severity,unassigned,1
levle1_382,datasets\raw\acne04\JPEGImages\levle1_382.jpg,acne04,acne_severity,unassigned,1
levle1_383,datasets\raw\acne04\JPEGImages\levle1_383.jpg,acne04,acne_severity,unassigned,1
levle1_384,datasets\raw\acne04\JPEGImages\levle1_384.jpg,acne04,acne_severity,unassigned,1
levle1_385,datasets\raw\acne04\JPEGImages\levle1_385.jpg,acne04,acne_severity,unassigned,1
levle1_386,datasets\raw\acne04\JPEGImages\levle1_386.jpg,acne04,acne_severity,unassigned,1
levle1_387,datasets\raw\acne04\JPEGImages\levle1_387.jpg,acne04,acne_severity,unassigned,1
levle1_388,datasets\raw\acne04\JPEGImages\levle1_388.jpg,acne04,acne_severity,unassigned,1
levle1_389,datasets\raw\acne04\JPEGImages\levle1_389.jpg,acne04,acne_severity,unassigned,1
levle1_39,datasets\raw\acne04\JPEGImages\levle1_39.jpg,acne04,acne_severity,unassigned,1
levle1_390,datasets\raw\acne04\JPEGImages\levle1_390.jpg,acne04,acne_severity,unassigned,1
