image_id,image_path,dataset_name,task,split,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
b94e8082f033bc6c41e584d339bfc633,datasets\raw\fitzpatrick17k\images\b94e8082f033bc6c41e584d339bfc633.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus21.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus21jpg.jpg
4c1e9eb27204e1c6b8fa23c05a7b23b0,datasets\raw\fitzpatrick17k\images\4c1e9eb27204e1c6b8fa23c05a7b23b0.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form18.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosisoftheskinplaqueformsarcoidosisoftheskinplaqueform18jpg.jpg
2556115afac9e4b4440340c359b72980,datasets\raw\fitzpatrick17k\images\2556115afac9e4b4440340c359b72980.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma37.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma37jpg.jpg
c7b360aa39ce865b736d524c6dff62b2,datasets\raw\fitzpatrick17k\images\c7b360aa39ce865b736d524c6dff62b2.jpg,fitzpatrick17k,skin_tone,unassigned,-1,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum71.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum71jpg.jpg
e396ed6467dafb48ea0ff3d2ecd2f3c0,datasets\raw\fitzpatrick17k\images\e396ed6467dafb48ea0ff3d2ecd2f3c0.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_prurigo/actinic_prurigo4.jpg,httpwwwdermaamincomsiteimagesclinicalpicaactinicprurigoactinicprurigo4jpg.jpg
e2aa2fa563d76ad86e9f735068f4d1a8,datasets\raw\fitzpatrick17k\images\e2aa2fa563d76ad86e9f735068f4d1a8.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,mucinosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicffollicularmucinosisfollicularmucinosis20jpg.jpg
6b4a5e8c12cf5cb1d7767d87394921ef,datasets\raw\fitzpatrick17k\images\6b4a5e8c12cf5cb1d7767d87394921ef.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis50.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis50jpg.jpg
005b804472c7a27908f99e3d6d6cf91c,datasets\raw\fitzpatrick17k\images\005b804472c7a27908f99e3d6d6cf91c.jpg,fitzpatrick17k,skin_tone,unassigned,6,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le23.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle23jpg.jpg
5dbe1119ab449c9abd434be4464febc7,datasets\raw\fitzpatrick17k\images\5dbe1119ab449c9abd434be4464febc7.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome24.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome24jpg.jpg
16240efb2ba97afbbabfc39df4887960,datasets\raw\fitzpatrick17k\images\16240efb2ba97afbbabfc39df4887960.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans26.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans26jpg.jpg
8bb8ab3573fe7a45ed25b908a923b7b9,datasets\raw\fitzpatrick17k\images\8bb8ab3573fe7a45ed25b908a923b7b9.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanuslichenplanus1jpg.jpg
813f72d02ebd7c62f4462d5de4524f44,datasets\raw\fitzpatrick17k\images\813f72d02ebd7c62f4462d5de4524f44.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma70.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma70jpg.jpg
f67c5d66436fcf3f656cb2ab5bd026df,datasets\raw\fitzpatrick17k\images\f67c5d66436fcf3f656cb2ab5bd026df.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma19.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma19jpg.jpg
d9491d49e41af0734b1bfe6e4cde4ade,datasets\raw\fitzpatrick17k\images\d9491d49e41af0734b1bfe6e4cde4ade.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma23.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma23jpg.jpg
01be7f7454385c1abaa9d10aabcaa751,datasets\raw\fitzpatrick17k\images\01be7f7454385c1abaa9d10aabcaa751.jpg,fitzpatrick17k,skin_tone,unassigned,-1,2,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/piezogenic-pedal-papules/piezogenic-pedal-papules5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppiezogenicpedalpapulespiezogenicpedalpapules5jpg.jpg
0baf926f3983cc51160208c3af29106c,datasets\raw\fitzpatrick17k\images\0baf926f3983cc51160208c3af29106c.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis75.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis75jpg.jpg
2b2eaefc894ecc71d0b0a13afef1ad9b,datasets\raw\fitzpatrick17k\images\2b2eaefc894ecc71d0b0a13afef1ad9b.jpg,fitzpatrick17k,skin_tone,unassigned,1,-1,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/eclipse_nevi/eclipse_nevi3.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeclipsenevieclipsenevi3jpg.jpg
fc2342332378ebd09f29f3ede06e7be2,datasets\raw\fitzpatrick17k\images\fc2342332378ebd09f29f3ede06e7be2.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome96.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome96jpg.jpg
13536ee2b1880f6f8265a419bbe8cd40,datasets\raw\fitzpatrick17k\images\13536ee2b1880f6f8265a419bbe8cd40.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn27.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn27jpg.jpg
45bf5b097b5bd1001b8e9eb2cda52c74,datasets\raw\fitzpatrick17k\images\45bf5b097b5bd1001b8e9eb2cda52c74.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,telangiectases,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/t/telangiectasias/telangiectasias7.jpg,httpwwwdermaamincomsiteimagesclinicalpicttelangiectasiastelangiectasias7jpg.jpg
7cf8c748c5e0b34be226fc10b606a808,datasets\raw\fitzpatrick17k\images\7cf8c748c5e0b34be226fc10b606a808.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sturge-weber_syndrome/sturge-weber_syndrome1.jpg,httpwwwdermaamincomsiteimagesclinicalpicssturgewebersyndromesturgewebersyndrome1jpg.jpg
0368048b7c23363488f9068facae9e95,datasets\raw\fitzpatrick17k\images\0368048b7c23363488f9068facae9e95.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa16jpg.jpg
3267e680f16ec8ce2c4dab0eae85d667,datasets\raw\fitzpatrick17k\images\3267e680f16ec8ce2c4dab0eae85d667.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis127.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis127jpg.jpg
c1f3db0666ffd334a511e89fd9ba7064,datasets\raw\fitzpatrick17k\images\c1f3db0666ffd334a511e89fd9ba7064.jpg,fitzpatrick17k,skin_tone,unassigned,1,2,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/junctional-epidermolysis-bullosa/junctional-epidermolysis-bullosa3.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjunctionalepidermolysisbullosajunctionalepidermolysisbullosa3jpg.jpg
dfc0886abb226202f1bc238f6d212ee7,datasets\raw\fitzpatrick17k\images\dfc0886abb226202f1bc238f6d212ee7.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-rheumatoid-arthritis/juvenile-rheumatoid-arthritis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilerheumatoidarthritisjuvenilerheumatoidarthritis1jpg.jpg
daea05561ea23255a785dc95465013bf,datasets\raw\fitzpatrick17k\images\daea05561ea23255a785dc95465013bf.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption76.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption76jpg.jpg
42f2baf78fe45656b52be4a5b6964548,datasets\raw\fitzpatrick17k\images\42f2baf78fe45656b52be4a5b6964548.jpg,fitzpatrick17k,skin_tone,unassigned,5,6,lupus subacute,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphocytic-infiltration-of-the-skin-jessner-kanof/lymphocytic-infiltration-of-the-skin-jessner-kanof6.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphocyticinfiltrationoftheskinjessnerkanoflymphocyticinfiltrationoftheskinjessnerkanof6jpg.jpg
b270ecbd8e6f3422b2b5deed390196c8,datasets\raw\fitzpatrick17k\images\b270ecbd8e6f3422b2b5deed390196c8.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma54.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma54jpg.jpg
cee901689e695d301a6eb22be3bf1abd,datasets\raw\fitzpatrick17k\images\cee901689e695d301a6eb22be3bf1abd.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus-pernio/lupus-pernio2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupusperniolupuspernio2jpg.jpg
f1bde18a426bbe28f463cff1f996bc0e,datasets\raw\fitzpatrick17k\images\f1bde18a426bbe28f463cff1f996bc0e.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le55.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle55jpg.jpg
861205f569d0f00f0695f079bf1ec296,datasets\raw\fitzpatrick17k\images\861205f569d0f00f0695f079bf1ec296.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma75.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma75jpg.jpg
9027ad2da04a7b93ca8398e828bd35b1,datasets\raw\fitzpatrick17k\images\9027ad2da04a7b93ca8398e828bd35b1.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis57.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis57jpg.jpg
8befff3b1372032aaa10e89eecbba772,datasets\raw\fitzpatrick17k\images\8befff3b1372032aaa10e89eecbba772.jpg,fitzpatrick17k,skin_tone,unassigned,4,5,nematode infection,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans86.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans86jpg.jpg
470f135a759276ed3b937dee71a7baf6,datasets\raw\fitzpatrick17k\images\470f135a759276ed3b937dee71a7baf6.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea15.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea15jpg.jpg
68a43f690c2129ca12e669bd65701e39,datasets\raw\fitzpatrick17k\images\68a43f690c2129ca12e669bd65701e39.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta45.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta45jpg.jpg
5444a78c42219fe83a96bffd2df2489c,datasets\raw\fitzpatrick17k\images\5444a78c42219fe83a96bffd2df2489c.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis42.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis42jpg.jpg
49f425e08461335cdc29c2bd848884b3,datasets\raw\fitzpatrick17k\images\49f425e08461335cdc29c2bd848884b3.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/digital_mucous_cyst/digital_mucous_cyst5.jpg,httpwwwdermaamincomsiteimagesclinicalpicddigitalmucouscystdigitalmucouscyst5jpg.jpg
340b5a20a94e4c3894f36638ae54ad37,datasets\raw\fitzpatrick17k\images\340b5a20a94e4c3894f36638ae54ad37.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/generalised_pustular_psoriasis/generalised_pustular_psoriasis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicggeneralisedpustularpsoriasisgeneralisedpustularpsoriasis6jpg.jpg
528ea904c63bb9c90e76f7de18590bf6,datasets\raw\fitzpatrick17k\images\528ea904c63bb9c90e76f7de18590bf6.jpg,fitzpatrick17k,skin_tone,unassigned,5,3,drug eruption,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption110.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption110jpg.jpg
00385aadd5f6fa289a1e620f2c1d1da4,datasets\raw\fitzpatrick17k\images\00385aadd5f6fa289a1e620f2c1d1da4.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis136.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis136jpg.jpg
f45c9e9dd24903c26f37ae35dfae843b,datasets\raw\fitzpatrick17k\images\f45c9e9dd24903c26f37ae35dfae843b.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma25.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma25jpg.jpg
b0731341c7d1145f341ad95a7876bdc9,datasets\raw\fitzpatrick17k\images\b0731341c7d1145f341ad95a7876bdc9.jpg,fitzpatrick17k,skin_tone,unassigned,2,-1,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilar-cyst/pilar-cyst3.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilarcystpilarcyst3jpg.jpg
50ba63f625928e9ad67efbd783891bb0,datasets\raw\fitzpatrick17k\images\50ba63f625928e9ad67efbd783891bb0.jpg,fitzpatrick17k,skin_tone,unassigned,4,1,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_cracquele/eczema_cracquele13.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemacracqueleeczemacracquele13jpg.jpg
7ce754f03f84fd070e60a316ef4a9b5e,datasets\raw\fitzpatrick17k\images\7ce754f03f84fd070e60a316ef4a9b5e.jpg,fitzpatrick17k,skin_tone,unassigned,4,-1,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicffolliculitisfolliculitis7jpg.jpg
0ee34d8cc387db6430bba2d2ce793ac9,datasets\raw\fitzpatrick17k\images\0ee34d8cc387db6430bba2d2ce793ac9.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,superficial spreading melanoma ssm,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma92.jpg,httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma92jpg.jpg
5b9d997cb15fddf3e211ac74f60e8e9a,datasets\raw\fitzpatrick17k\images\5b9d997cb15fddf3e211ac74f60e8e9a.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema27.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema27jpg.jpg
ce19cef0b2f0a270cd1aa0c94e5b861b,datasets\raw\fitzpatrick17k\images\ce19cef0b2f0a270cd1aa0c94e5b861b.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea-linear/morphea-linear18.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorphealinearmorphealinear18jpg.jpg
68d7527c6071850ec7789c86a16bc5be,datasets\raw\fitzpatrick17k\images\68d7527c6071850ec7789c86a16bc5be.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic-eruption-of-pregnancy/polymorphic-eruption-of-pregnancy5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppolymorphiceruptionofpregnancypolymorphiceruptionofpregnancy5jpg.jpg
4ec8aca7b788dde7513e135241d3b0ac,datasets\raw\fitzpatrick17k\images\4ec8aca7b788dde7513e135241d3b0ac.jpg,fitzpatrick17k,skin_tone,unassigned,2,-1,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis60.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis60jpg.jpg
8132e479afef009487b6f52625f43a7d,datasets\raw\fitzpatrick17k\images\8132e479afef009487b6f52625f43a7d.jpg,fitzpatrick17k,skin_tone,unassigned,3,5,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus29.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus29jpg.jpg
f27f54986873a15fa4702cae0d661b0b,datasets\raw\fitzpatrick17k\images\f27f54986873a15fa4702cae0d661b0b.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,myiasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/myiasis-furuncular_myiais/myiasis-furuncular_myiais15.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmyiasisfuruncularmyiaismyiasisfuruncularmyiais15jpg.jpg
8041905917d5658f240296ee70bedbc1,datasets\raw\fitzpatrick17k\images\8041905917d5658f240296ee70bedbc1.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,myiasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/myiasis-furuncular_myiais/myiasis-furuncular_myiais19.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmyiasisfuruncularmyiaismyiasisfuruncularmyiais19jpg.jpg
7efdc7175a61a27b22f0df4fc1a533b3,datasets\raw\fitzpatrick17k\images\7efdc7175a61a27b22f0df4fc1a533b3.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne-infantilis/acne-infantilis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacneinfantilisacneinfantilis3jpg.jpg
ce72b997e39f763faef49acd6ecc410b,datasets\raw\fitzpatrick17k\images\ce72b997e39f763faef49acd6ecc410b.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris12.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris12jpg.jpg
5cee757db67e94e55ac890e1e25aefea,datasets\raw\fitzpatrick17k\images\5cee757db67e94e55ac890e1e25aefea.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli35.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli35jpg.jpg
1e4917eb8252158b3e1de9ab8a4110ff,datasets\raw\fitzpatrick17k\images\1e4917eb8252158b3e1de9ab8a4110ff.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif12.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif12jpg.jpg
de24718461c3d3c6bc6abf66a54f143e,datasets\raw\fitzpatrick17k\images\de24718461c3d3c6bc6abf66a54f143e.jpg,fitzpatrick17k,skin_tone,unassigned,6,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis105.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis105jpg.jpg
3a9e8348a8c8673250c009cd940bd082,datasets\raw\fitzpatrick17k\images\3a9e8348a8c8673250c009cd940bd082.jpg,fitzpatrick17k,skin_tone,unassigned,2,-1,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma85.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma85jpg.jpg
3f8035587cde8c8b6d9389804e6a864b,datasets\raw\fitzpatrick17k\images\3f8035587cde8c8b6d9389804e6a864b.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,drug eruption,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption90.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption90jpg.jpg
1dc3bcb76e4cf14d1f5e9a48f27f9a8c,datasets\raw\fitzpatrick17k\images\1dc3bcb76e4cf14d1f5e9a48f27f9a8c.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acute_urticaria/acute_urticaria6.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacuteurticariaacuteurticaria6jpg.jpg
811f74634ec6dd7022aa04e4968fea38,datasets\raw\fitzpatrick17k\images\811f74634ec6dd7022aa04e4968fea38.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/cystic_acne_conglobata/cystic_acne_conglobata7.jpg,httpwwwdermaamincomsiteimagesclinicalpicccysticacneconglobatacysticacneconglobata7jpg.jpg
bf1264ef56aea8a76c2e36654bf545ec,datasets\raw\fitzpatrick17k\images\bf1264ef56aea8a76c2e36654bf545ec.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,necrobiosis lipoidica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum29.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioislipoidicadiabeticorumnecrobioislipoidicadiabeticorum29jpg.jpg
a08d195aad2f313f83dbd6927f43f7ac,datasets\raw\fitzpatrick17k\images\a08d195aad2f313f83dbd6927f43f7ac.jpg,fitzpatrick17k,skin_tone,unassigned,1,3,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_systemic/lupus_erythematosus_systemic2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosussystemiclupuserythematosussystemic2jpg.jpg
